assignment_id,shift_id,tutor_id,tutor_name,start_date,day_name,start_time,end_time,status,end_date,active,assigned_by,assigned_at
195,4,2192067,James Martin,2026-03-19,Thursday,10:30:00,12:30:00,scheduled,2026-03-19,True,system,2025-06-28T17:58:25.328201
196,4,2192067,James Martin,2026-03-26,Thursday,10:30:00,12:30:00,scheduled,2026-03-26,True,system,2025-06-28T17:58:25.328201
197,4,2192067,James Martin,2026-04-02,Thursday,10:30:00,12:30:00,scheduled,2026-04-02,True,system,2025-06-28T17:58:25.328201
198,4,2192067,James Martin,2026-04-09,Thursday,10:30:00,12:30:00,scheduled,2026-04-09,True,system,2025-06-28T17:58:25.328201
199,4,2192067,James Martin,2026-04-16,Thursday,10:30:00,12:30:00,scheduled,2026-04-16,True,system,2025-06-28T17:58:25.328201
200,4,2192067,James Martin,2026-04-23,Thursday,10:30:00,12:30:00,scheduled,2026-04-23,True,system,2025-06-28T17:58:25.328201
201,4,2192067,James Martin,2026-04-30,Thursday,10:30:00,12:30:00,scheduled,2026-04-30,True,system,2025-06-28T17:58:25.328201
202,4,2192067,James Martin,2026-05-07,Thursday,10:30:00,12:30:00,scheduled,2026-05-07,True,system,2025-06-28T17:58:25.328201
203,4,2192067,James Martin,2026-05-14,Thursday,10:30:00,12:30:00,scheduled,2026-05-14,True,system,2025-06-28T17:58:25.328201
204,4,2192067,James Martin,2026-05-21,Thursday,10:30:00,12:30:00,scheduled,2026-05-21,True,system,2025-06-28T17:58:25.328201
205,4,2192067,James Martin,2026-05-28,Thursday,10:30:00,12:30:00,scheduled,2026-05-28,True,system,2025-06-28T17:58:25.328201
206,4,2192067,James Martin,2026-06-04,Thursday,10:30:00,12:30:00,scheduled,2026-06-04,True,system,2025-06-28T17:58:25.328201
207,4,2192067,James Martin,2026-06-11,Thursday,10:30:00,12:30:00,scheduled,2026-06-11,True,system,2025-06-28T17:58:25.328201
208,4,2192067,James Martin,2026-06-18,Thursday,10:30:00,12:30:00,scheduled,2026-06-18,True,system,2025-06-28T17:58:25.328201
209,4,2192067,James Martin,2026-06-25,Thursday,10:30:00,12:30:00,scheduled,2026-06-25,True,system,2025-06-28T17:58:25.328201
210,5,2425166,Aarav Shah,2025-06-30,Monday,08:15:00,10:15:00,scheduled,2025-06-30,True,system,2025-06-28T17:58:25.328201
211,5,2425166,Aarav Shah,2025-07-07,Monday,08:15:00,10:15:00,scheduled,2025-07-07,True,system,2025-06-28T17:58:25.328201
212,5,2425166,Aarav Shah,2025-07-14,Monday,08:15:00,10:15:00,scheduled,2025-07-14,True,system,2025-06-28T17:58:25.328201
213,5,2425166,Aarav Shah,2025-07-21,Monday,08:15:00,10:15:00,scheduled,2025-07-21,True,system,2025-06-28T17:58:25.328201
214,5,2425166,Aarav Shah,2025-07-28,Monday,08:15:00,10:15:00,scheduled,2025-07-28,True,system,2025-06-28T17:58:25.328201
215,5,2425166,Aarav Shah,2025-08-04,Monday,08:15:00,10:15:00,scheduled,2025-08-04,True,system,2025-06-28T17:58:25.328201
216,5,2425166,Aarav Shah,2025-08-11,Monday,08:15:00,10:15:00,scheduled,2025-08-11,True,system,2025-06-28T17:58:25.328201
217,5,2425166,Aarav Shah,2025-08-18,Monday,08:15:00,10:15:00,scheduled,2025-08-18,True,system,2025-06-28T17:58:25.328201
218,5,2425166,Aarav Shah,2025-08-25,Monday,08:15:00,10:15:00,scheduled,2025-08-25,True,system,2025-06-28T17:58:25.328201
219,5,2425166,Aarav Shah,2025-09-01,Monday,08:15:00,10:15:00,scheduled,2025-09-01,True,system,2025-06-28T17:58:25.328201
220,5,2425166,Aarav Shah,2025-09-08,Monday,08:15:00,10:15:00,scheduled,2025-09-08,True,system,2025-06-28T17:58:25.328201
221,5,2425166,Aarav Shah,2025-09-15,Monday,08:15:00,10:15:00,scheduled,2025-09-15,True,system,2025-06-28T17:58:25.328201
222,5,2425166,Aarav Shah,2025-09-22,Monday,08:15:00,10:15:00,scheduled,2025-09-22,True,system,2025-06-28T17:58:25.328201
223,5,2425166,Aarav Shah,2025-09-29,Monday,08:15:00,10:15:00,scheduled,2025-09-29,True,system,2025-06-28T17:58:25.328201
224,5,2425166,Aarav Shah,2025-10-06,Monday,08:15:00,10:15:00,scheduled,2025-10-06,True,system,2025-06-28T17:58:25.328201
225,5,2425166,Aarav Shah,2025-10-13,Monday,08:15:00,10:15:00,scheduled,2025-10-13,True,system,2025-06-28T17:58:25.328201
226,5,2425166,Aarav Shah,2025-10-20,Monday,08:15:00,10:15:00,scheduled,2025-10-20,True,system,2025-06-28T17:58:25.328201
227,5,2425166,Aarav Shah,2025-10-27,Monday,08:15:00,10:15:00,scheduled,2025-10-27,True,system,2025-06-28T17:58:25.328201
228,5,2425166,Aarav Shah,2025-11-03,Monday,08:15:00,10:15:00,scheduled,2025-11-03,True,system,2025-06-28T17:58:25.328201
229,5,2425166,Aarav Shah,2025-11-10,Monday,08:15:00,10:15:00,scheduled,2025-11-10,True,system,2025-06-28T17:58:25.328201
230,5,2425166,Aarav Shah,2025-11-17,Monday,08:15:00,10:15:00,scheduled,2025-11-17,True,system,2025-06-28T17:58:25.328201
231,5,2425166,Aarav Shah,2025-11-24,Monday,08:15:00,10:15:00,scheduled,2025-11-24,True,system,2025-06-28T17:58:25.328201
232,5,2425166,Aarav Shah,2025-12-01,Monday,08:15:00,10:15:00,scheduled,2025-12-01,True,system,2025-06-28T17:58:25.328201
233,5,2425166,Aarav Shah,2025-12-08,Monday,08:15:00,10:15:00,scheduled,2025-12-08,True,system,2025-06-28T17:58:25.328201
234,5,2425166,Aarav Shah,2025-12-15,Monday,08:15:00,10:15:00,scheduled,2025-12-15,True,system,2025-06-28T17:58:25.328201
235,5,2425166,Aarav Shah,2025-12-22,Monday,08:15:00,10:15:00,scheduled,2025-12-22,True,system,2025-06-28T17:58:25.328201
236,5,2425166,Aarav Shah,2025-12-29,Monday,08:15:00,10:15:00,scheduled,2025-12-29,True,system,2025-06-28T17:58:25.328201
237,5,2425166,Aarav Shah,2026-01-05,Monday,08:15:00,10:15:00,scheduled,2026-01-05,True,system,2025-06-28T17:58:25.328201
238,5,2425166,Aarav Shah,2026-01-12,Monday,08:15:00,10:15:00,scheduled,2026-01-12,True,system,2025-06-28T17:58:25.328201
239,5,2425166,Aarav Shah,2026-01-19,Monday,08:15:00,10:15:00,scheduled,2026-01-19,True,system,2025-06-28T17:58:25.328201
240,5,2425166,Aarav Shah,2026-01-26,Monday,08:15:00,10:15:00,scheduled,2026-01-26,True,system,2025-06-28T17:58:25.328201
241,5,2425166,Aarav Shah,2026-02-02,Monday,08:15:00,10:15:00,scheduled,2026-02-02,True,system,2025-06-28T17:58:25.328201
242,5,2425166,Aarav Shah,2026-02-09,Monday,08:15:00,10:15:00,scheduled,2026-02-09,True,system,2025-06-28T17:58:25.328201
243,5,2425166,Aarav Shah,2026-02-16,Monday,08:15:00,10:15:00,scheduled,2026-02-16,True,system,2025-06-28T17:58:25.328201
244,5,2425166,Aarav Shah,2026-02-23,Monday,08:15:00,10:15:00,scheduled,2026-02-23,True,system,2025-06-28T17:58:25.328201
245,5,2425166,Aarav Shah,2026-03-02,Monday,08:15:00,10:15:00,scheduled,2026-03-02,True,system,2025-06-28T17:58:25.328201
246,5,2425166,Aarav Shah,2026-03-09,Monday,08:15:00,10:15:00,scheduled,2026-03-09,True,system,2025-06-28T17:58:25.328201
247,5,2425166,Aarav Shah,2026-03-16,Monday,08:15:00,10:15:00,scheduled,2026-03-16,True,system,2025-06-28T17:58:25.328201
248,5,2425166,Aarav Shah,2026-03-23,Monday,08:15:00,10:15:00,scheduled,2026-03-23,True,system,2025-06-28T17:58:25.328201
249,5,2425166,Aarav Shah,2026-03-30,Monday,08:15:00,10:15:00,scheduled,2026-03-30,True,system,2025-06-28T17:58:25.328201
250,5,2425166,Aarav Shah,2026-04-06,Monday,08:15:00,10:15:00,scheduled,2026-04-06,True,system,2025-06-28T17:58:25.328201
251,5,2425166,Aarav Shah,2026-04-13,Monday,08:15:00,10:15:00,scheduled,2026-04-13,True,system,2025-06-28T17:58:25.328201
252,5,2425166,Aarav Shah,2026-04-20,Monday,08:15:00,10:15:00,scheduled,2026-04-20,True,system,2025-06-28T17:58:25.328201
253,5,2425166,Aarav Shah,2026-04-27,Monday,08:15:00,10:15:00,scheduled,2026-04-27,True,system,2025-06-28T17:58:25.328201
254,5,2425166,Aarav Shah,2026-05-04,Monday,08:15:00,10:15:00,scheduled,2026-05-04,True,system,2025-06-28T17:58:25.328201
255,5,2425166,Aarav Shah,2026-05-11,Monday,08:15:00,10:15:00,scheduled,2026-05-11,True,system,2025-06-28T17:58:25.328201
256,5,2425166,Aarav Shah,2026-05-18,Monday,08:15:00,10:15:00,scheduled,2026-05-18,True,system,2025-06-28T17:58:25.328201
257,5,2425166,Aarav Shah,2026-05-25,Monday,08:15:00,10:15:00,scheduled,2026-05-25,True,system,2025-06-28T17:58:25.328201
258,5,2425166,Aarav Shah,2026-06-01,Monday,08:15:00,10:15:00,scheduled,2026-06-01,True,system,2025-06-28T17:58:25.328201
259,5,2425166,Aarav Shah,2026-06-08,Monday,08:15:00,10:15:00,scheduled,2026-06-08,True,system,2025-06-28T17:58:25.328201
260,5,2425166,Aarav Shah,2026-06-15,Monday,08:15:00,10:15:00,scheduled,2026-06-15,True,system,2025-06-28T17:58:25.328201
261,5,2425166,Aarav Shah,2026-06-22,Monday,08:15:00,10:15:00,scheduled,2026-06-22,True,system,2025-06-28T17:58:25.328201
262,120,2425166,Aarav Shah,2025-07-02,Wednesday,09:00:00,11:00:00,scheduled,2025-07-02,True,system,2025-06-28T17:58:25.328201
263,120,2425166,Aarav Shah,2025-07-09,Wednesday,09:00:00,11:00:00,scheduled,2025-07-09,True,system,2025-06-28T17:58:25.328201
264,120,2425166,Aarav Shah,2025-07-16,Wednesday,09:00:00,11:00:00,scheduled,2025-07-16,True,system,2025-06-28T17:58:25.328201
265,120,2425166,Aarav Shah,2025-07-23,Wednesday,09:00:00,11:00:00,scheduled,2025-07-23,True,system,2025-06-28T17:58:25.328201
266,120,2425166,Aarav Shah,2025-07-30,Wednesday,09:00:00,11:00:00,scheduled,2025-07-30,True,system,2025-06-28T17:58:25.328201
267,120,2425166,Aarav Shah,2025-08-06,Wednesday,09:00:00,11:00:00,scheduled,2025-08-06,True,system,2025-06-28T17:58:25.328201
268,120,2425166,Aarav Shah,2025-08-13,Wednesday,09:00:00,11:00:00,scheduled,2025-08-13,True,system,2025-06-28T17:58:25.328201
269,120,2425166,Aarav Shah,2025-08-20,Wednesday,09:00:00,11:00:00,scheduled,2025-08-20,True,system,2025-06-28T17:58:25.328201
270,120,2425166,Aarav Shah,2025-08-27,Wednesday,09:00:00,11:00:00,scheduled,2025-08-27,True,system,2025-06-28T17:58:25.328201
271,120,2425166,Aarav Shah,2025-09-03,Wednesday,09:00:00,11:00:00,scheduled,2025-09-03,True,system,2025-06-28T17:58:25.328201
272,120,2425166,Aarav Shah,2025-09-10,Wednesday,09:00:00,11:00:00,scheduled,2025-09-10,True,system,2025-06-28T17:58:25.328201
273,120,2425166,Aarav Shah,2025-09-17,Wednesday,09:00:00,11:00:00,scheduled,2025-09-17,True,system,2025-06-28T17:58:25.328201
274,120,2425166,Aarav Shah,2025-09-24,Wednesday,09:00:00,11:00:00,scheduled,2025-09-24,True,system,2025-06-28T17:58:25.328201
275,120,2425166,Aarav Shah,2025-10-01,Wednesday,09:00:00,11:00:00,scheduled,2025-10-01,True,system,2025-06-28T17:58:25.328201
276,120,2425166,Aarav Shah,2025-10-08,Wednesday,09:00:00,11:00:00,scheduled,2025-10-08,True,system,2025-06-28T17:58:25.328201
277,120,2425166,Aarav Shah,2025-10-15,Wednesday,09:00:00,11:00:00,scheduled,2025-10-15,True,system,2025-06-28T17:58:25.328201
278,120,2425166,Aarav Shah,2025-10-22,Wednesday,09:00:00,11:00:00,scheduled,2025-10-22,True,system,2025-06-28T17:58:25.328201
279,120,2425166,Aarav Shah,2025-10-29,Wednesday,09:00:00,11:00:00,scheduled,2025-10-29,True,system,2025-06-28T17:58:25.328201
280,120,2425166,Aarav Shah,2025-11-05,Wednesday,09:00:00,11:00:00,scheduled,2025-11-05,True,system,2025-06-28T17:58:25.328201
281,120,2425166,Aarav Shah,2025-11-12,Wednesday,09:00:00,11:00:00,scheduled,2025-11-12,True,system,2025-06-28T17:58:25.328201
282,120,2425166,Aarav Shah,2025-11-19,Wednesday,09:00:00,11:00:00,scheduled,2025-11-19,True,system,2025-06-28T17:58:25.328201
283,120,2425166,Aarav Shah,2025-11-26,Wednesday,09:00:00,11:00:00,scheduled,2025-11-26,True,system,2025-06-28T17:58:25.328201
284,120,2425166,Aarav Shah,2025-12-03,Wednesday,09:00:00,11:00:00,scheduled,2025-12-03,True,system,2025-06-28T17:58:25.328201
285,120,2425166,Aarav Shah,2025-12-10,Wednesday,09:00:00,11:00:00,scheduled,2025-12-10,True,system,2025-06-28T17:58:25.328201
286,120,2425166,Aarav Shah,2025-12-17,Wednesday,09:00:00,11:00:00,scheduled,2025-12-17,True,system,2025-06-28T17:58:25.328201
287,120,2425166,Aarav Shah,2025-12-24,Wednesday,09:00:00,11:00:00,scheduled,2025-12-24,True,system,2025-06-28T17:58:25.328201
288,120,2425166,Aarav Shah,2025-12-31,Wednesday,09:00:00,11:00:00,scheduled,2025-12-31,True,system,2025-06-28T17:58:25.328201
289,120,2425166,Aarav Shah,2026-01-07,Wednesday,09:00:00,11:00:00,scheduled,2026-01-07,True,system,2025-06-28T17:58:25.328201
290,120,2425166,Aarav Shah,2026-01-14,Wednesday,09:00:00,11:00:00,scheduled,2026-01-14,True,system,2025-06-28T17:58:25.328201
291,120,2425166,Aarav Shah,2026-01-21,Wednesday,09:00:00,11:00:00,scheduled,2026-01-21,True,system,2025-06-28T17:58:25.328201
292,120,2425166,Aarav Shah,2026-01-28,Wednesday,09:00:00,11:00:00,scheduled,2026-01-28,True,system,2025-06-28T17:58:25.328201
293,120,2425166,Aarav Shah,2026-02-04,Wednesday,09:00:00,11:00:00,scheduled,2026-02-04,True,system,2025-06-28T17:58:25.328201
294,120,2425166,Aarav Shah,2026-02-11,Wednesday,09:00:00,11:00:00,scheduled,2026-02-11,True,system,2025-06-28T17:58:25.328201
295,120,2425166,Aarav Shah,2026-02-18,Wednesday,09:00:00,11:00:00,scheduled,2026-02-18,True,system,2025-06-28T17:58:25.328201
296,120,2425166,Aarav Shah,2026-02-25,Wednesday,09:00:00,11:00:00,scheduled,2026-02-25,True,system,2025-06-28T17:58:25.328201
297,120,2425166,Aarav Shah,2026-03-04,Wednesday,09:00:00,11:00:00,scheduled,2026-03-04,True,system,2025-06-28T17:58:25.328201
298,120,2425166,Aarav Shah,2026-03-11,Wednesday,09:00:00,11:00:00,scheduled,2026-03-11,True,system,2025-06-28T17:58:25.328201
299,120,2425166,Aarav Shah,2026-03-18,Wednesday,09:00:00,11:00:00,scheduled,2026-03-18,True,system,2025-06-28T17:58:25.328201
300,120,2425166,Aarav Shah,2026-03-25,Wednesday,09:00:00,11:00:00,scheduled,2026-03-25,True,system,2025-06-28T17:58:25.328201
301,120,2425166,Aarav Shah,2026-04-01,Wednesday,09:00:00,11:00:00,scheduled,2026-04-01,True,system,2025-06-28T17:58:25.328201
302,120,2425166,Aarav Shah,2026-04-08,Wednesday,09:00:00,11:00:00,scheduled,2026-04-08,True,system,2025-06-28T17:58:25.328201
303,120,2425166,Aarav Shah,2026-04-15,Wednesday,09:00:00,11:00:00,scheduled,2026-04-15,True,system,2025-06-28T17:58:25.328201
304,120,2425166,Aarav Shah,2026-04-22,Wednesday,09:00:00,11:00:00,scheduled,2026-04-22,True,system,2025-06-28T17:58:25.328201
305,120,2425166,Aarav Shah,2026-04-29,Wednesday,09:00:00,11:00:00,scheduled,2026-04-29,True,system,2025-06-28T17:58:25.328201
306,120,2425166,Aarav Shah,2026-05-06,Wednesday,09:00:00,11:00:00,scheduled,2026-05-06,True,system,2025-06-28T17:58:25.328201
307,120,2425166,Aarav Shah,2026-05-13,Wednesday,09:00:00,11:00:00,scheduled,2026-05-13,True,system,2025-06-28T17:58:25.328201
308,120,2425166,Aarav Shah,2026-05-20,Wednesday,09:00:00,11:00:00,scheduled,2026-05-20,True,system,2025-06-28T17:58:25.328201
309,120,2425166,Aarav Shah,2026-05-27,Wednesday,09:00:00,11:00:00,scheduled,2026-05-27,True,system,2025-06-28T17:58:25.328201
310,120,2425166,Aarav Shah,2026-06-03,Wednesday,09:00:00,11:00:00,scheduled,2026-06-03,True,system,2025-06-28T17:58:25.328201
311,120,2425166,Aarav Shah,2026-06-10,Wednesday,09:00:00,11:00:00,scheduled,2026-06-10,True,system,2025-06-28T17:58:25.328201
312,120,2425166,Aarav Shah,2026-06-17,Wednesday,09:00:00,11:00:00,scheduled,2026-06-17,True,system,2025-06-28T17:58:25.328201
313,120,2425166,Aarav Shah,2026-06-24,Wednesday,09:00:00,11:00:00,scheduled,2026-06-24,True,system,2025-06-28T17:58:25.328201
314,75,2425166,Aarav Shah,2025-07-03,Thursday,09:30:00,11:30:00,scheduled,2025-07-03,True,system,2025-06-28T17:58:25.328201
315,75,2425166,Aarav Shah,2025-07-10,Thursday,09:30:00,11:30:00,scheduled,2025-07-10,True,system,2025-06-28T17:58:25.328201
316,75,2425166,Aarav Shah,2025-07-17,Thursday,09:30:00,11:30:00,scheduled,2025-07-17,True,system,2025-06-28T17:58:25.328201
317,75,2425166,Aarav Shah,2025-07-24,Thursday,09:30:00,11:30:00,scheduled,2025-07-24,True,system,2025-06-28T17:58:25.328201
318,75,2425166,Aarav Shah,2025-07-31,Thursday,09:30:00,11:30:00,scheduled,2025-07-31,True,system,2025-06-28T17:58:25.328201
319,75,2425166,Aarav Shah,2025-08-07,Thursday,09:30:00,11:30:00,scheduled,2025-08-07,True,system,2025-06-28T17:58:25.328201
320,75,2425166,Aarav Shah,2025-08-14,Thursday,09:30:00,11:30:00,scheduled,2025-08-14,True,system,2025-06-28T17:58:25.328201
321,75,2425166,Aarav Shah,2025-08-21,Thursday,09:30:00,11:30:00,scheduled,2025-08-21,True,system,2025-06-28T17:58:25.328201
322,75,2425166,Aarav Shah,2025-08-28,Thursday,09:30:00,11:30:00,scheduled,2025-08-28,True,system,2025-06-28T17:58:25.328201
323,75,2425166,Aarav Shah,2025-09-04,Thursday,09:30:00,11:30:00,scheduled,2025-09-04,True,system,2025-06-28T17:58:25.328201
324,75,2425166,Aarav Shah,2025-09-11,Thursday,09:30:00,11:30:00,scheduled,2025-09-11,True,system,2025-06-28T17:58:25.328201
325,75,2425166,Aarav Shah,2025-09-18,Thursday,09:30:00,11:30:00,scheduled,2025-09-18,True,system,2025-06-28T17:58:25.328201
326,75,2425166,Aarav Shah,2025-09-25,Thursday,09:30:00,11:30:00,scheduled,2025-09-25,True,system,2025-06-28T17:58:25.328201
327,75,2425166,Aarav Shah,2025-10-02,Thursday,09:30:00,11:30:00,scheduled,2025-10-02,True,system,2025-06-28T17:58:25.328201
328,75,2425166,Aarav Shah,2025-10-09,Thursday,09:30:00,11:30:00,scheduled,2025-10-09,True,system,2025-06-28T17:58:25.328201
329,75,2425166,Aarav Shah,2025-10-16,Thursday,09:30:00,11:30:00,scheduled,2025-10-16,True,system,2025-06-28T17:58:25.328201
330,75,2425166,Aarav Shah,2025-10-23,Thursday,09:30:00,11:30:00,scheduled,2025-10-23,True,system,2025-06-28T17:58:25.328201
331,75,2425166,Aarav Shah,2025-10-30,Thursday,09:30:00,11:30:00,scheduled,2025-10-30,True,system,2025-06-28T17:58:25.328201
332,75,2425166,Aarav Shah,2025-11-06,Thursday,09:30:00,11:30:00,scheduled,2025-11-06,True,system,2025-06-28T17:58:25.328201
333,75,2425166,Aarav Shah,2025-11-13,Thursday,09:30:00,11:30:00,scheduled,2025-11-13,True,system,2025-06-28T17:58:25.328201
334,75,2425166,Aarav Shah,2025-11-20,Thursday,09:30:00,11:30:00,scheduled,2025-11-20,True,system,2025-06-28T17:58:25.328201
335,75,2425166,Aarav Shah,2025-11-27,Thursday,09:30:00,11:30:00,scheduled,2025-11-27,True,system,2025-06-28T17:58:25.328201
336,75,2425166,Aarav Shah,2025-12-04,Thursday,09:30:00,11:30:00,scheduled,2025-12-04,True,system,2025-06-28T17:58:25.328201
337,75,2425166,Aarav Shah,2025-12-11,Thursday,09:30:00,11:30:00,scheduled,2025-12-11,True,system,2025-06-28T17:58:25.328201
338,75,2425166,Aarav Shah,2025-12-18,Thursday,09:30:00,11:30:00,scheduled,2025-12-18,True,system,2025-06-28T17:58:25.328201
339,75,2425166,Aarav Shah,2025-12-25,Thursday,09:30:00,11:30:00,scheduled,2025-12-25,True,system,2025-06-28T17:58:25.328201
340,75,2425166,Aarav Shah,2026-01-01,Thursday,09:30:00,11:30:00,scheduled,2026-01-01,True,system,2025-06-28T17:58:25.328201
341,75,2425166,Aarav Shah,2026-01-08,Thursday,09:30:00,11:30:00,scheduled,2026-01-08,True,system,2025-06-28T17:58:25.328201
342,75,2425166,Aarav Shah,2026-01-15,Thursday,09:30:00,11:30:00,scheduled,2026-01-15,True,system,2025-06-28T17:58:25.328201
343,75,2425166,Aarav Shah,2026-01-22,Thursday,09:30:00,11:30:00,scheduled,2026-01-22,True,system,2025-06-28T17:58:25.328201
344,75,2425166,Aarav Shah,2026-01-29,Thursday,09:30:00,11:30:00,scheduled,2026-01-29,True,system,2025-06-28T17:58:25.328201
345,75,2425166,Aarav Shah,2026-02-05,Thursday,09:30:00,11:30:00,scheduled,2026-02-05,True,system,2025-06-28T17:58:25.328201
346,75,2425166,Aarav Shah,2026-02-12,Thursday,09:30:00,11:30:00,scheduled,2026-02-12,True,system,2025-06-28T17:58:25.328201
347,75,2425166,Aarav Shah,2026-02-19,Thursday,09:30:00,11:30:00,scheduled,2026-02-19,True,system,2025-06-28T17:58:25.328201
348,75,2425166,Aarav Shah,2026-02-26,Thursday,09:30:00,11:30:00,scheduled,2026-02-26,True,system,2025-06-28T17:58:25.328201
349,75,2425166,Aarav Shah,2026-03-05,Thursday,09:30:00,11:30:00,scheduled,2026-03-05,True,system,2025-06-28T17:58:25.328201
350,75,2425166,Aarav Shah,2026-03-12,Thursday,09:30:00,11:30:00,scheduled,2026-03-12,True,system,2025-06-28T17:58:25.328201
351,75,2425166,Aarav Shah,2026-03-19,Thursday,09:30:00,11:30:00,scheduled,2026-03-19,True,system,2025-06-28T17:58:25.328201
352,75,2425166,Aarav Shah,2026-03-26,Thursday,09:30:00,11:30:00,scheduled,2026-03-26,True,system,2025-06-28T17:58:25.328201
353,75,2425166,Aarav Shah,2026-04-02,Thursday,09:30:00,11:30:00,scheduled,2026-04-02,True,system,2025-06-28T17:58:25.328201
354,75,2425166,Aarav Shah,2026-04-09,Thursday,09:30:00,11:30:00,scheduled,2026-04-09,True,system,2025-06-28T17:58:25.328201
355,75,2425166,Aarav Shah,2026-04-16,Thursday,09:30:00,11:30:00,scheduled,2026-04-16,True,system,2025-06-28T17:58:25.328201
356,75,2425166,Aarav Shah,2026-04-23,Thursday,09:30:00,11:30:00,scheduled,2026-04-23,True,system,2025-06-28T17:58:25.328201
357,75,2425166,Aarav Shah,2026-04-30,Thursday,09:30:00,11:30:00,scheduled,2026-04-30,True,system,2025-06-28T17:58:25.328201
358,75,2425166,Aarav Shah,2026-05-07,Thursday,09:30:00,11:30:00,scheduled,2026-05-07,True,system,2025-06-28T17:58:25.328201
359,75,2425166,Aarav Shah,2026-05-14,Thursday,09:30:00,11:30:00,scheduled,2026-05-14,True,system,2025-06-28T17:58:25.328201
360,75,2425166,Aarav Shah,2026-05-21,Thursday,09:30:00,11:30:00,scheduled,2026-05-21,True,system,2025-06-28T17:58:25.328201
361,75,2425166,Aarav Shah,2026-05-28,Thursday,09:30:00,11:30:00,scheduled,2026-05-28,True,system,2025-06-28T17:58:25.328201
362,75,2425166,Aarav Shah,2026-06-04,Thursday,09:30:00,11:30:00,scheduled,2026-06-04,True,system,2025-06-28T17:58:25.328201
