timestamp,user_email,action,details,ip_address,user_agent,admin_email,target_user_email,status
2025-07-02 13:32:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-07-02 13:39:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-07-02 13:50:00,,TUTOR_CHECK_IN,James Martin (2192067) checked in,,,,,
2025-07-02 14:01:00,,TUTOR_CHECK_IN,James Martin (2192067) checked in,,,,,
2025-07-02 14:05:00,,TUTOR_CHECK_IN,Vivaan Kumar (7134699) checked in,,,,,
2025-07-02 14:18:00,,TUTOR_CHECK_IN,James Martin (2192067) checked in,,,,,
2025-07-02 14:20:00,,TUTOR_CHECK_IN,Saanvi Joshi (2115580) checked in,,,,,
2025-07-02 14:24:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-07-02 14:24:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,,,,
2025-07-02 14:47:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-07-02 14:53:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,,,,
2025-07-02 15:00:00,,TUTOR_CHECK_IN,Saanvi Joshi (2115580) checked in,,,,,
2025-07-02 15:01:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-07-02 15:14:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-07-02 15:24:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,,,,
2025-07-02 15:35:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,,,,
2025-07-02 15:42:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-07-02 15:44:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-07-02 15:51:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-07-02 16:05:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,,,,
2025-07-02 16:22:00,,TUTOR_CHECK_IN,Vivaan Kumar (7134699) checked in,,,,,
2025-07-02 16:43:00,,TUTOR_CHECK_IN,Vivaan Kumar (7134699) checked in,,,,,
2025-07-02 17:00:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-07-02 17:19:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,,,,
2025-07-02 17:20:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,,,,
2025-07-02 17:22:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,,,,
2025-07-02 17:23:00,,TUTOR_CHECK_IN,Zoya Singh (9323660) checked in,,,,,
2025-07-02 17:24:00,,TUTOR_CHECK_IN,Lucas Moore (6887917) checked in,,,,,
2025-07-02 17:48:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-07-02 18:00:00,,TUTOR_CHECK_IN,Vivaan Kumar (7134699) checked in,,,,,
2025-07-02 18:04:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,,,,
2025-07-02 18:14:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-07-02 18:27:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-07-02 18:33:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-07-02 18:51:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,,,,
2025-07-02 19:30:00,,TUTOR_CHECK_OUT,Noah Wilson (4146623) checked out,,,,,
2025-07-03 08:15:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-07-03 10:15:00,,TUTOR_CHECK_OUT,Aarav Shah (2425166) checked out,,,,,
2025-07-03 14:00:00,,TUTOR_CHECK_IN,Vivaan Kumar (7134699) checked in,,,,,
2025-07-03 14:54:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,,,,
2025-07-03 15:15:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-07-03 16:30:00,,TUTOR_CHECK_OUT,Vivaan Kumar (7134699) checked out,,,,,
2025-07-03 16:30:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,,,,
2025-07-03 17:15:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-07-03 17:15:00,,TUTOR_CHECK_OUT,Avni Desai (2630571) checked out,,,,,
2025-07-03 18:45:00,,TUTOR_CHECK_OUT,Mason Lee (6664205) checked out,,,,,
2025-07-03 19:00:00,,TUTOR_CHECK_OUT,Emily Brown (2701634) checked out,,,,,
2025-07-03 02:30:33,,create_user,Created user with role admin,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",admin@tutordashboard.com,avishmaniar24@gmail.com,
2025-07-03 02:48:59,,change_role,Changed role to tutor,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",admin@tutordashboard.com,ADMIN001,
2025-07-03 02:49:44,,change_role,Changed role to tutor,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",admin@tutordashboard.com,ADMIN001,
2025-07-03 02:58:47,,edit_user,Edited user info for U1751524233,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",admin@tutordashboard.com,avishmaniar24@gmail.com,
2025-07-03 03:07:23,,create_user,Created user with role lead_tutor,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",admin@tutordashboard.com,maniar001@gannon.edu,
2025-07-04 12:00:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,Automated Script,,,
2025-07-04 08:15:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,Automated Script,,,
2025-07-04 08:00:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,Automated Script,,,
2025-07-04 14:30:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,Automated Script,,,
2025-07-04 10:27:18,,daily_update,Daily data update completed successfully,,,,,completed
2025-07-04 10:32:58,,daily_update,Daily data update completed successfully,,,,,completed
2025-07-04 10:35:05,,edit_user,Edited user info for U1751526443,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",admin@tutordashboard.com,maniar001@gannon.edu,
2025-07-04 10:38:45,,edit_user,Edited user info for U1751526443,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",admin@tutordashboard.com,maniar001@gannon.edu,
2025-07-04 10:44:58,,delete_user,Deleted user,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",admin@tutordashboard.com,avishmaniar24@gmail.com,
2025-07-04 10:45:02,,delete_user,Deleted user,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",admin@tutordashboard.com,maniar001@gannon.edu,
2025-07-04 10:45:21,,create_user,Created user with role lead_tutor,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",admin@tutordashboard.com,avishmaniar24@gmail.com,
2025-07-04 11:02:28,,delete_user,Deleted user,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",admin@tutordashboard.com,avishmaniar24@gmail.com,
2025-07-04 11:02:44,,create_user,Created user with role manager,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",admin@tutordashboard.com,avishmaniar24@gmail.com,
2025-07-04 11:07:34,,delete_user,Deleted user,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",admin@tutordashboard.com,avishmaniar24@gmail.com,
2025-07-04 11:09:20,,create_user,Created user with role manager,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",admin@tutordashboard.com,maniar001@gannon.edu,
2025-07-04 11:09:58,,edit_user,Edited user info for U1751641760,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",admin@tutordashboard.com,maniar001@gannon.edu,
2025-07-04 11:13:56,,edit_user,Edited user info for U1751641760,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",admin@tutordashboard.com,maniar001@gannon.edu,
2025-07-04 11:20:15,,delete_user,Deleted user,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",admin@tutordashboard.com,maniar001@gannon.edu,
2025-07-04 11:20:35,,create_user,Created user with role manager,127.0.0.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",admin@tutordashboard.com,reslife@gannon.edu,
2025-07-04T12:16:54.117245,admin@tutordashboard.com,user_activate,Set active=False,,,,admin@example.com,
2025-07-04T12:16:55.449767,admin@tutordashboard.com,user_activate,Set active=True,,,,admin@example.com,
2025-07-04T14:26:38.685415,admin@tutordashboard.com,user_activate,Set active=False,,,,reslife@gannon.edu,
2025-07-04T14:26:39.270653,admin@tutordashboard.com,user_activate,Set active=True,,,,reslife@gannon.edu,
2025-07-05 10:55:58,,daily_update,Daily data update completed successfully,,,,,completed
2025-08-05 06:00:11,,daily_update,Daily data update completed successfully,,,,,completed
2025-08-06 06:00:14,,daily_update,Daily data update completed successfully,,,,,completed
2025-08-07 06:00:09,,daily_update,Daily data update completed successfully,,,,,completed
2025-08-08 13:06:01,,daily_update,Daily data update completed successfully,,,,,completed
2025-08-12 09:57:21,,daily_update,Daily data update completed successfully,,,,,completed
2025-08-13 14:27:08,,daily_update,Daily data update completed successfully,,,,,completed
2025-08-17 00:53:31,,daily_update,Daily data update completed successfully,,,,,completed
2025-08-17 10:41:46,,daily_update,Daily data update completed successfully,,,,,completed
2025-08-18 10:34:54,,daily_update,Daily data update completed successfully,,,,,completed
2025-08-19 11:55:57,,daily_update,Daily data update completed successfully,,,,,completed
2025-08-21 11:25:53,,daily_update,Daily data update completed successfully,,,,,completed
2025-08-22 08:51:29,,daily_update,Daily data update completed successfully,,,,,completed
2025-07-15 12:00:00,,TUTOR_CHECK_IN,Saanvi Joshi (2115580) checked in,,Automated Script,,,
2025-07-20 16:00:00,,TUTOR_CHECK_IN,Saanvi Joshi (2115580) checked in,,Automated Script,,,
2025-08-15 12:00:00,,TUTOR_CHECK_IN,Saanvi Joshi (2115580) checked in,,Automated Script,,,
2025-08-20 16:00:00,,TUTOR_CHECK_IN,Saanvi Joshi (2115580) checked in,,Automated Script,,,
2025-07-05 10:15:00,,TUTOR_CHECK_IN,James Martin (2192067) checked in,,Automated Script,,,
2025-08-01 10:30:00,,TUTOR_CHECK_IN,James Martin (2192067) checked in,,Automated Script,,,
2025-08-05 10:15:00,,TUTOR_CHECK_IN,James Martin (2192067) checked in,,Automated Script,,,
2025-07-05 12:30:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,Automated Script,,,
2025-07-09 09:45:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,Automated Script,,,
2025-07-10 09:30:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,Automated Script,,,
2025-07-16 09:00:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,Automated Script,,,
2025-07-19 10:30:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,Automated Script,,,
2025-07-26 17:00:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,Automated Script,,,
2025-07-27 11:45:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,Automated Script,,,
2025-07-29 09:30:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,Automated Script,,,
2025-08-01 14:15:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,Automated Script,,,
2025-08-03 08:15:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,Automated Script,,,
2025-08-05 12:30:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,Automated Script,,,
2025-08-09 09:45:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,Automated Script,,,
2025-08-10 09:30:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,Automated Script,,,
2025-07-05 17:15:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,Automated Script,,,
2025-07-07 13:45:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,Automated Script,,,
2025-07-13 17:15:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,Automated Script,,,
2025-07-18 12:45:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,Automated Script,,,
2025-07-19 10:45:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,Automated Script,,,
2025-07-20 13:15:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,Automated Script,,,
2025-07-22 13:45:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,Automated Script,,,
2025-07-24 12:45:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,Automated Script,,,
2025-07-24 16:15:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,Automated Script,,,
2025-08-01 10:00:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,Automated Script,,,
2025-08-04 12:00:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,Automated Script,,,
2025-08-05 17:15:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,Automated Script,,,
2025-08-07 13:45:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,Automated Script,,,
2025-08-13 17:15:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,Automated Script,,,
2025-07-06 11:30:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,Automated Script,,,
2025-07-14 08:00:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,Automated Script,,,
2025-07-23 10:15:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,Automated Script,,,
2025-07-23 14:15:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,Automated Script,,,
2025-07-30 16:00:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,Automated Script,,,
2025-08-03 15:15:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,Automated Script,,,
2025-08-06 11:30:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,Automated Script,,,
2025-08-14 08:00:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,Automated Script,,,
2025-07-11 12:00:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,Automated Script,,,
2025-07-15 13:15:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,Automated Script,,,
2025-07-18 10:30:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,Automated Script,,,
2025-07-26 12:30:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,Automated Script,,,
2025-07-26 17:45:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,Automated Script,,,
2025-08-03 16:30:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,Automated Script,,,
2025-08-04 08:15:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,Automated Script,,,
2025-08-11 12:00:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,Automated Script,,,
2025-08-15 13:15:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,Automated Script,,,
2025-07-05 11:30:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,Automated Script,,,
2025-07-07 12:15:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,Automated Script,,,
2025-07-17 12:45:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,Automated Script,,,
2025-07-19 09:30:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,Automated Script,,,
2025-07-22 11:30:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,Automated Script,,,
2025-07-25 08:00:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,Automated Script,,,
2025-08-05 11:30:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,Automated Script,,,
2025-08-07 12:15:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,Automated Script,,,
2025-07-17 11:45:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,Automated Script,,,
2025-07-22 08:45:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,Automated Script,,,
2025-07-25 11:30:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,Automated Script,,,
2025-07-29 09:45:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,Automated Script,,,
2025-07-29 14:00:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,Automated Script,,,
2025-07-09 14:45:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,Automated Script,,,
2025-07-14 14:45:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,Automated Script,,,
2025-07-16 14:30:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,Automated Script,,,
2025-07-22 16:00:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,Automated Script,,,
2025-07-24 08:30:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,Automated Script,,,
2025-07-30 16:00:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,Automated Script,,,
2025-07-31 08:00:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,Automated Script,,,
2025-08-02 08:45:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,Automated Script,,,
2025-08-02 17:00:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,Automated Script,,,
2025-08-09 14:45:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,Automated Script,,,
2025-08-14 14:45:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,Automated Script,,,
2025-07-07 10:30:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,Automated Script,,,
2025-07-09 10:00:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,Automated Script,,,
2025-07-19 11:00:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,Automated Script,,,
2025-07-21 13:30:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,Automated Script,,,
2025-07-22 15:45:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,Automated Script,,,
2025-07-25 08:00:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,Automated Script,,,
2025-07-27 10:45:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,Automated Script,,,
2025-07-29 11:15:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,Automated Script,,,
2025-08-04 08:00:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,Automated Script,,,
2025-08-07 10:30:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,Automated Script,,,
2025-08-09 10:00:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,Automated Script,,,
2025-07-07 10:45:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,Automated Script,,,
2025-07-10 08:15:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,Automated Script,,,
2025-07-16 16:30:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,Automated Script,,,
2025-07-23 14:15:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,Automated Script,,,
2025-07-24 09:30:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,Automated Script,,,
2025-07-26 14:15:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,Automated Script,,,
2025-08-07 10:45:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,Automated Script,,,
2025-08-10 08:15:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,Automated Script,,,
2025-07-12 10:15:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,Automated Script,,,
2025-07-17 16:30:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,Automated Script,,,
2025-07-23 15:30:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,Automated Script,,,
2025-07-29 12:15:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,Automated Script,,,
2025-08-12 10:15:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,Automated Script,,,
2025-07-22 14:45:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,Automated Script,,,
2025-07-25 09:30:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,Automated Script,,,
2025-07-27 08:00:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,Automated Script,,,
2025-07-31 16:30:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,Automated Script,,,
2025-08-03 17:15:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,Automated Script,,,
2025-07-11 12:45:00,,TUTOR_CHECK_IN,Lucas Moore (6887917) checked in,,Automated Script,,,
2025-07-19 09:30:00,,TUTOR_CHECK_IN,Lucas Moore (6887917) checked in,,Automated Script,,,
2025-07-26 10:15:00,,TUTOR_CHECK_IN,Lucas Moore (6887917) checked in,,Automated Script,,,
2025-08-11 12:45:00,,TUTOR_CHECK_IN,Lucas Moore (6887917) checked in,,Automated Script,,,
2025-07-12 13:15:00,,TUTOR_CHECK_IN,Vivaan Kumar (7134699) checked in,,Automated Script,,,
2025-07-21 08:30:00,,TUTOR_CHECK_IN,Vivaan Kumar (7134699) checked in,,Automated Script,,,
2025-08-03 14:00:00,,TUTOR_CHECK_IN,Vivaan Kumar (7134699) checked in,,Automated Script,,,
2025-08-12 13:15:00,,TUTOR_CHECK_IN,Vivaan Kumar (7134699) checked in,,Automated Script,,,
2025-07-20 15:15:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,Automated Script,,,
2025-07-29 12:00:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,Automated Script,,,
2025-07-30 16:15:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,Automated Script,,,
2025-08-01 16:00:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,Automated Script,,,
2025-07-05 08:15:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,Automated Script,,,
2025-07-05 14:15:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,Automated Script,,,
2025-07-06 13:00:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,Automated Script,,,
2025-07-07 15:45:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,Automated Script,,,
2025-07-12 13:00:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,Automated Script,,,
2025-07-19 10:00:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,Automated Script,,,
2025-07-19 12:15:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,Automated Script,,,
2025-07-19 17:00:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,Automated Script,,,
2025-07-28 14:00:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,Automated Script,,,
2025-08-04 14:30:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,Automated Script,,,
2025-08-05 08:15:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,Automated Script,,,
2025-08-06 13:00:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,Automated Script,,,
2025-08-07 15:45:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,Automated Script,,,
2025-08-12 13:00:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,Automated Script,,,
2025-07-07 11:30:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,Automated Script,,,
2025-07-14 09:00:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,Automated Script,,,
2025-07-18 12:00:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,Automated Script,,,
2025-08-07 11:30:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,Automated Script,,,
2025-08-14 09:00:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,Automated Script,,,
2025-07-07 09:15:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,Automated Script,,,
2025-07-09 17:00:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,Automated Script,,,
2025-07-11 09:30:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,Automated Script,,,
2025-07-13 14:30:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,Automated Script,,,
2025-07-31 14:15:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,Automated Script,,,
2025-08-07 09:15:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,Automated Script,,,
2025-08-09 17:00:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,Automated Script,,,
2025-08-11 09:30:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,Automated Script,,,
2025-08-13 14:30:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,Automated Script,,,
2025-07-09 13:00:00,,TUTOR_CHECK_IN,Chloe Kim (9123456) checked in,,Automated Script,,,
2025-07-14 09:30:00,,TUTOR_CHECK_IN,Chloe Kim (9123456) checked in,,Automated Script,,,
2025-07-17 16:00:00,,TUTOR_CHECK_IN,Chloe Kim (9123456) checked in,,Automated Script,,,
2025-08-09 13:00:00,,TUTOR_CHECK_IN,Chloe Kim (9123456) checked in,,Automated Script,,,
2025-08-14 09:30:00,,TUTOR_CHECK_IN,Chloe Kim (9123456) checked in,,Automated Script,,,
2025-07-08 14:00:00,,TUTOR_CHECK_IN,Zoya Singh (9323660) checked in,,Automated Script,,,
2025-07-19 16:15:00,,TUTOR_CHECK_IN,Zoya Singh (9323660) checked in,,Automated Script,,,
2025-08-08 14:00:00,,TUTOR_CHECK_IN,Zoya Singh (9323660) checked in,,Automated Script,,,
